low_id,low_name,low_type,low_calendar_group,low_date,low_confidence_reason,candidate_id,candidate_name,candidate_type,candidate_calendar_group,candidate_date,score,classification,conflict_reason,recommended_action
cl-2079-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2079-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2057-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2057-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2032-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2032-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2088-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2088-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2039-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2039-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2087-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2087-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2030-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2030-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2039-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2039-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2094-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2094-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2096-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2096-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2024-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2024-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2062-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2062-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2028-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2028-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2083-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2083-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2074-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2074-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2024-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2024-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2086-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2086-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2076-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2076-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2092-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2092-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2091-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2091-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2061-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2061-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-1996-12-02-dia-nacional-de-la-mujer-dia-zombi,Día Nacional de la Mujer (día zombi),commemorative,días nacionales,1996-12-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-1993-12-02-dia-nacional-de-la-mujer-dia-zombi,Día Nacional de la Mujer (día zombi),commemorative,días nacionales,1993-12-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-1997-12-02-dia-nacional-de-la-mujer-dia-zombi,Día Nacional de la Mujer (día zombi),commemorative,días nacionales,1997-12-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-1990-12-02-dia-nacional-de-la-mujer-dia-zombi,Día Nacional de la Mujer (día zombi),commemorative,días nacionales,1990-12-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-1995-12-02-dia-nacional-de-la-mujer-dia-zombi,Día Nacional de la Mujer (día zombi),commemorative,días nacionales,1995-12-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-1991-12-02-dia-nacional-de-la-mujer-dia-zombi,Día Nacional de la Mujer (día zombi),commemorative,días nacionales,1991-12-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-1992-12-02-dia-nacional-de-la-mujer-dia-zombi,Día Nacional de la Mujer (día zombi),commemorative,días nacionales,1992-12-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-1994-12-02-dia-nacional-de-la-mujer-dia-zombi,Día Nacional de la Mujer (día zombi),commemorative,días nacionales,1994-12-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2086-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2086-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2060-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2060-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2063-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2063-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2066-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2066-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2026-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2026-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2032-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2032-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2091-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2091-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2094-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2094-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2095-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2095-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2048-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2048-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2052-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2052-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2043-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2043-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2030-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2030-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2046-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2046-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2076-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2076-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2074-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2074-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2037-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2037-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2070-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2070-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2066-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2066-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2034-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2034-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2075-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2075-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2068-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2068-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2070-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2070-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2037-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2037-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2079-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2079-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2059-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2059-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2082-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2082-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2051-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2051-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2072-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2072-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2076-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2076-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2039-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2039-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2088-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2088-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2078-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2078-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2048-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2048-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2089-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2089-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2086-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2086-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2050-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2050-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2079-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2079-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2025-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2025-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2026-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2026-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2083-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2083-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2090-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2090-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2049-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2049-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2033-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2033-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2060-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2060-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2096-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2096-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2031-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2031-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2025-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2025-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2028-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2028-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2083-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2083-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2084-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2084-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2069-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2069-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2033-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2033-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2057-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2057-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2049-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2049-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2068-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2068-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2080-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2080-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2090-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2090-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2092-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2092-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2099-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2099-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2069-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2069-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2097-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2097-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2054-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2054-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2031-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2031-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2088-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2088-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2063-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2063-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2045-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2045-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2064-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2064-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2046-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2046-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2041-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2041-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2062-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2062-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2058-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2058-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2093-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2093-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2058-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2058-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2029-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2029-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2041-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2041-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2065-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2065-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2042-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2042-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2039-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2039-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2064-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2064-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2094-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2094-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2038-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2038-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2035-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2035-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2067-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2067-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2027-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2027-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2034-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2034-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2036-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2036-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2100-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2100-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2080-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2080-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2085-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2085-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2027-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2027-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2096-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2096-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2071-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2071-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2067-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2067-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2097-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2097-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2065-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2065-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2040-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2040-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2040-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2040-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2099-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2099-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2030-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2030-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2081-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2081-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2077-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2077-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2053-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2053-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2091-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2091-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2087-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2087-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2038-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2038-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2071-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2071-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2098-10-19-dia-nacional-de-la-danza,Día Nacional de la Danza,commemorative,días nacionales,2098-10-19,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2084-11-29-dia-del-cine-chileno,Día del Cine Chileno,commemorative,días nacionales,2084-11-29,ancla no encontrada en definiciones,,,,,,,no_candidate,,mantener; sin candidato confiable
